"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84"
"22",77.0863108615612,76.0863108615612,75.0863108615612,74.0863108615612,73.0863108615612,72.0863108615612,71.0863108615612,70.0863108615612,69.0863108615612,68.0863108615612,67.0863108615612,66.0863108615612,65.0863108615612,64.0863108615612,63.0863108615612,62.0863108615612,61.0863108615612,60.0863108615612,59.0863108615612,58.0863108615612,57.1159854797313,56.1451643866954,55.1738473292091,54.2020340538983,53.2297243072598,52.2569505616786,51.2836792560249,50.3099101358036,49.3356429463896,48.3608774330276,47.3856039105433,46.4098317395625,45.4335606651307,44.456790432163,43.4795207854443,42.5230438292736,41.5656094387123,40.6072166553676,39.6478645198875,38.6875520719595,37.7459125340597,36.8028525258634,35.8583699045804,34.9124625241884,33.9651282354275,33.0674213716892,32.1670108746863,31.2638886018578,30.3580463861197,29.4494760357913,28.582103974827,27.7108256382916,26.8356234339779,25.9564796904513,25.0733766566922,24.2605676746132,23.4416904815065,22.6166997737572,21.7855499095259,20.9481949062239,20.1983885193941,19.439626861242,18.6718029749773,17.8948086263771,17.1085342885292,16.4118392791021,15.7027930612252,14.9811766691417,14.2467672552067,13.499338021069,12.8954908949105,12.2739232128245,11.6341149456696,10.9755308034796,10.2976197876171,9.81220648619409,9.302536392097,8.76739735891553,8.20551666756023,7.61555799935961,7.31643091130908,6.9897746424339,6.63305563483461,6.24350716291703
"23",74.9528066939098,73.9528066939098,72.9528066939098,71.9528066939098,70.9528066939098,69.9528066939098,68.9528066939098,67.9528066939098,66.9528066939098,65.9528066939098,64.9528066939098,63.9528066939098,62.9528066939098,61.9528066939098,60.9528066939098,59.9528066939098,58.9528066939098,57.9528066939098,56.9528066939098,55.9528066939098,54.9815221071481,54.0097390496227,53.0374572655146,52.0646764988735,51.0913964936177,50.1174707121134,49.1430478928421,48.1681277821434,47.192710126227,46.2167946711737,45.2402092968411,44.2631291590543,43.2855540071534,42.3074835903513,41.3289176577341,40.3702879456798,39.4106986443241,38.4501487931173,37.4886374305478,36.5261635941419,35.5811827650723,34.6347785162772,33.6869487036666,32.7376911799213,31.7870037944874,30.8986685470038,30.0072126614066,29.1126251751876,28.2148950873288,27.3140113581662,26.5048946484764,25.6901234467471,24.8696582367012,24.0434592259028,23.2114863438276,22.4864316752975,21.7527885694213,21.0104552942066,20.2593289126224,19.4993052683252,18.8339571903742,18.1571902433889,17.4688084539017,16.7686124850996,16.0563995791018,15.4611437815873,14.8508829805006,14.2252389348686,13.5838238691494,12.9262402328888,12.3622734459579,11.7792827011136,11.1766262744403,10.5536407951296,9.90964051527787,9.44576728623481,8.95679780309084,8.44137431995662,7.89806563480502,7.32536311538122,7.01439105507719,6.67416878087394,6.30194500054185,5.89470963369474
"24",80.6186486151994,79.6186486151994,78.6186486151994,77.6186486151994,76.6186486151994,75.6186486151994,74.6186486151994,73.6186486151994,72.6186486151994,71.6186486151994,70.6186486151994,69.6186486151994,68.6186486151994,67.6186486151994,66.6186486151994,65.6186486151994,64.6186486151994,63.6186486151994,62.6186486151994,61.6186486151994,60.6497813172015,59.6804245008914,58.710577918941,57.7402413238972,56.7694144681817,55.7973282619498,54.8247640762611,53.851721676091,52.878200826299,51.9042012916292,50.9290354991389,49.9534031265058,48.9773039504889,48.0007377477405,47.0237042948057,46.04665923167,45.069137217429,44.0911380192559,43.1126614042101,42.1337071392374,41.1758830222596,40.217100122382,39.2573574798619,38.2966541339959,37.334989123119,36.3910388179355,35.4456713936428,34.4988847227703,33.5506766746534,32.6010451154289,31.6825783513796,30.7618145576761,29.8387479895867,28.9133728880123,27.9856834794508,27.1260531219284,26.2621110596004,25.3938356659639,24.5212052060427,23.6441978358429,22.7986633452938,21.9476050506915,21.0909868654996,20.2287724674312,19.3609252969094,18.575966946249,17.7822900691857,16.9797978291131,16.1683923138617,15.3479745237522,14.6359988285993,13.9106620020249,13.1717133053676,12.4188972945352,11.6519537317016,11.0324215450344,10.3926599563477,9.73200842093561,9.04978482552049,8.34528478398067,7.94775589451949,7.52152820355489,7.06452985862642,6.57453943403735
"25",81.3650347099729,80.3650347099729,79.3650347099729,78.3650347099729,77.3650347099729,76.3650347099729,75.3650347099729,74.3650347099729,73.3650347099729,72.3650347099729,71.3650347099729,70.3650347099729,69.3650347099729,68.3650347099729,67.3650347099729,66.3992558412017,65.4329863611578,64.4662260206131,63.4989745702127,62.5312317604748,61.5312317604748,60.5312317604748,59.5312317604748,58.5312317604748,57.5312317604748,56.5613421675127,55.5909449586082,54.6200398680879,53.6486266301391,52.6767049788103,51.7038874886788,50.7305680001585,49.7567462542056,48.7824219916425,47.807594953158,46.8320859651237,45.8560772405449,44.8795685234152,43.9025595575971,42.9250500868215,41.9680181049265,41.0100281330595,40.0510792122718,39.0911703826545,38.1303006833378,37.1877316383993,36.2437429183077,35.2983323847819,34.3514978963201,33.4032373081953,32.4701776635224,31.535248159842,30.5984450499419,29.6597645791001,28.7192029850703,27.834709379821,26.9466584102682,26.0550357689703,25.1598270909418,24.2610179534228,23.3829326165053,22.5004347904576,21.6135023019674,20.7221128662989,19.8262440867326,19.03689239884,18.2391540694844,17.43293999294,16.6181601167575,15.7947234317057,15.1081775994941,14.4080069226682,13.6939410093878,12.9657041017523,12.2230149693074,11.5928748617324,10.9436671547979,10.2748148762703,9.58572359513933,8.87578089332778,8.4310717341069,7.95854046820113,7.45644647569218,6.92294023916759
"26",81.2300914832371,80.2300914832371,79.2300914832371,78.2300914832371,77.2300914832371,76.2300914832371,75.2300914832371,74.2300914832371,73.2300914832371,72.2300914832371,71.2300914832371,70.2300914832371,69.2300914832371,68.2300914832371,67.2300914832371,66.2300914832371,65.2300914832371,64.2300914832371,63.2300914832371,62.2300914832371,61.261808296401,60.2930316046353,59.323761156415,58.3539967000875,57.3837379838715,56.4126967623986,55.4411655037016,54.4691439604825,53.4966318853185,52.5236290306622,51.5500074227699,50.5758968430946,49.601297046065,48.6262077859868,47.650628817042,46.6744689380739,45.6978206758412,44.7206837860005,43.7430580240863,42.7649431455104,41.8077508964068,40.8496004969037,39.8904909878916,38.9304214093009,37.969390800101,37.0262556827629,36.0817080785069,35.1357458719212,34.1883669444256,33.2395691742673,32.3391660992699,31.4360651139277,30.5302581343942,29.621737052601,28.7104937361852,27.838676903471,26.9629676875766,26.0833487102569,25.1998025156781,24.3123115700718,23.4694921076066,22.6212237672848,21.7674713217877,20.9081993160498,20.0433720657865,19.2628040903101,18.4736905661818,17.6759379379342,16.8694516258677,16.0541360148377,15.3271667902391,14.5878340867898,13.8359276402805,13.0712336105633,12.2935345207366,11.7421587724313,11.1706618350514,10.5783094321058,9.96434049137258,9.3279661670505,8.89937942097627,8.44453827573528,7.96183443736623,7.44956109091521
"27",81.8667415095483,80.8667415095483,79.8667415095483,78.8667415095483,77.8667415095483,76.8667415095483,75.8667415095483,74.8667415095483,73.8667415095483,72.8667415095483,71.8667415095483,70.8667415095483,69.8667415095483,68.8667415095483,67.8667415095483,66.8667415095483,65.8667415095483,64.8667415095483,63.8667415095483,62.8667415095483,61.8667415095483,60.8667415095483,59.8667415095483,58.8667415095483,57.8667415095483,56.8961941227146,55.9251527533963,54.9536171501696,53.9815870614829,53.0090622356563,52.0357466818051,51.0619411667022,50.0876454437041,49.112859266043,48.1375823868269,47.1617006306765,46.185329931106,45.2084700431416,44.2311207216863,43.2532817215208,42.2965782998206,41.3389172170376,40.3802975145522,39.420718232785,38.4601784111962,37.5177524838246,36.5739157647971,35.6286661421883,34.6820015009116,33.733919722714,32.8181954222601,31.9001834153479,30.9798779867192,30.0572734068376,29.1323639318531,28.248500935191,27.3611143933736,26.4701902596873,25.5757144314207,24.6776727496416,23.824753362132,22.9667505169076,22.1036339162139,21.2353730817195,20.3619373534402,19.5647119873126,18.7595474413849,17.9463646532254,17.1250837730583,16.2956241559227,15.5793579413888,14.8506203466545,14.1091942243507,13.354858646213,12.5873888372507,11.945316760061,11.2849870817235,10.6058806393411,9.9074635073923,9.18918657794887,8.72749601422367,8.2387592712764,7.72139196365934,7.17371689143788
"28",70.4205156992365,69.4205156992365,68.4205156992365,67.4205156992365,66.4205156992365,65.4205156992365,64.4205156992365,63.4205156992365,62.4205156992365,61.4205156992365,60.4205156992365,59.4205156992365,58.4205156992365,57.4205156992365,56.4205156992365,55.4491480382118,54.477287426568,53.5049336141421,52.5320863506441,51.5587453856569,50.6103557413983,49.6610167581564,48.7107274856421,47.7594869726147,46.8072942668816,45.8773280080896,44.9459703205189,44.0132191222937,43.0790723284237,42.1435278507987,41.2275953110986,40.3098356789279,39.390245309622,38.4688205512461,37.5455577445804,36.6762861124151,35.8039877983066,34.9286522637725,34.0502689336373,33.1688271959039,32.3331030682915,31.493239834122,30.6492169935647,29.8010139452591,28.9486099858118,28.1201839102683,27.2868478817781,26.4485727998112,25.6053293913629,24.7570882099325,23.96398992491,23.1642635019609,22.357853547935,21.5447042067466,20.7247591555054,19.9982023715548,19.2620593713226,18.5162036739274,17.7605071296942,16.9948398981365,16.3450968011257,15.6819627568473,15.0051617831945,14.3144122101791,13.6094265627061,13.0310892797382,12.4348332939526,11.8201034277389,11.1863273023435,10.5329148049237,10.0435016240447,9.53036396386544,8.99235177175131,8.42825924585421,7.83682213264943,7.3757135560126,6.88289729825415,6.35619301163596,5.7932704189362,5.19163900369477,5.0411986558977,4.86614025406011,4.6624353005508,4.42539607450592
"29",71.1724578707314,70.2437015723037,69.3140155878916,68.3833989868785,67.4518508377162,66.4518508377162,65.4518508377162,64.4518508377162,63.4518508377162,62.4518508377162,61.4518508377162,60.4518508377162,59.4518508377162,58.4518508377162,57.4518508377162,56.4810030280206,55.5096625911999,54.5378292772857,53.5655028361823,52.5926830176675,51.6453283460135,50.6970253713849,49.7477731445295,48.7975707152447,47.8464171323771,46.9184273188538,45.9890408548909,45.0582556384907,44.126069564492,43.1924805245651,42.257459224815,41.3210312804818,40.3831945754114,39.4439469902665,38.5032864025213,37.6188598341858,36.7317785258759,35.8420345089885,34.9496197910014,34.0545263554019,33.1894883145025,32.3210220295136,31.4491139139144,30.5737503273387,29.6949175753622,28.8423361619223,27.9855221606471,27.1244545591155,26.2591122405913,25.3894739835059,24.5765583112798,23.7576526062481,22.9327127303851,22.1016942204302,21.264552285492,20.5048910254873,19.7366438320662,18.9597136642757,18.1740023843751,17.3794107454395,16.6940030719542,15.9961885339457,15.2857425493247,14.5624364707431,13.8260375120071,13.2420453013545,12.6404815118357,12.0208174371113,11.3825084627445,10.7249935875463,10.2057882045413,9.6633071756139,9.09650706841376,8.50429767418425,7.88553991080607,7.45046355191589,6.98421812615075,6.48457066748067,5.94912823918062,5.37532647345772,5.16420174570376,4.92209265301734,4.64445197404507,4.32606514369161
"30",73.9828223314815,72.9828223314815,71.9828223314815,70.9828223314815,69.9828223314815,68.9828223314815,67.9828223314815,66.9828223314815,65.9828223314815,64.9828223314815,63.9828223314815,62.9828223314815,61.9828223314815,60.9828223314815,59.9828223314815,59.0136999327928,58.044078655027,57.0739582413741,56.1033384348918,55.1322189785057,54.1604692439767,53.1882215757806,52.2154757187716,51.2422314176729,50.2684884170773,49.3202982143188,48.3711307483942,47.4209850120758,46.469859997098,45.5177546941559,44.6096995259922,43.6998101069895,42.7880827320027,41.8745136884026,40.9590992560602,40.0615562097569,39.1617680084574,38.2597290360289,37.35543366229,36.448876242976,35.5928205336269,34.7333840799439,33.8705535306552,33.0043154817625,32.1346564763318,31.3086062668225,30.4780845216992,29.6430670358584,28.8035294731709,27.959447365772,27.1783690076439,26.3911748291865,25.5978169437086,24.7982470895673,23.9924166272327,23.2345033548643,22.468942635105,21.6956573041767,20.9145694197083,20.1256002528797,19.4679103792408,18.7990340614253,18.1187810326547,17.4269577899622,16.7233675391481,16.1083267954272,15.4791282795513,14.835446090327,14.176946824562,13.5032894043754,12.9268268212889,12.3322832013471,11.7190914237979,11.0866665798632,10.4344054148092,9.90506821830033,9.35185430634896,8.77368667634866,8.16943974553478,7.53793715968816,7.21047083830879,6.85378801842644,6.46528200821039,6.04211354715644
"31",81.4231780431232,80.4231780431232,79.4231780431232,78.4231780431232,77.4231780431232,76.4231780431232,75.4231780431232,74.4231780431232,73.4231780431232,72.4231780431232,71.4231780431232,70.4231780431232,69.4231780431232,68.4231780431232,67.4231780431232,66.4231780431232,65.4231780431232,64.4231780431232,63.4231780431232,62.4231780431232,61.4231780431232,60.4231780431232,59.4231780431232,58.4231780431232,57.4231780431232,56.4231780431232,55.4231780431232,54.4231780431232,53.4231780431232,52.4231780431232,51.4494915831846,50.4753163864196,49.5006522075091,48.5254988010113,47.5498559213609,46.5737522640008,45.5971580624111,44.6200730700669,43.6424970403196,42.6644297263969,41.7071368632601,40.7488857490091,39.7896754244336,38.8295049293629,37.8683733026656,36.9258463076126,35.981888834989,35.0364987137522,34.0896737695648,33.1414118247895,32.2426907202341,31.3412231581271,30.4370007453983,29.530015063329,28.6202576674731,27.7510203775445,26.8778116410606,26.0006133129327,25.1194071651691,24.2341748864968,23.4052038102227,22.5703823993844,21.7296693661547,20.8830231313239,20.0304018222437,19.2634780317554,18.4876302220858,17.7027545522543,16.9087459729742,16.1054982125923,15.4228925266496,14.726834592251,14.0170593032126,13.2932963288493,12.5552700110144,11.9724211858618,11.3702071003877,10.747984340226,10.105088113449,9.44083154029403,8.95046196764059,8.43362150057466,7.88888120000608,7.314734990542
"32",74.0161651732274,73.0161651732274,72.0161651732274,71.0161651732274,70.0161651732274,69.0161651732274,68.0161651732274,67.0161651732274,66.0161651732274,65.0161651732274,64.0161651732274,63.0161651732274,62.0161651732274,61.0161651732274,60.0161651732274,59.0468777891552,58.0770943828685,57.1068147005335,56.1360384881862,55.164765491733,54.1931868969979,53.2211077358462,52.2485277503813,51.2754466825738,50.3018642742615,49.3536471471316,48.4044538850681,47.4542834831962,46.5031349356067,45.551007235355,44.6433252955328,43.7338037600348,42.822438900559,41.9092269812474,40.9941642586708,40.0969875286483,39.1975604625891,38.2958774161065,37.3919327306566,36.4857207335022,35.6130989923951,34.7374307707521,33.8587054327578,32.9769123054655,32.092040678667,31.2508747829937,30.4055456795965,29.5560327633859,28.7023153272911,27.844372561755,27.0622817652472,26.2740703502142,25.4796904168835,24.6790936906207,23.8722315189954,23.1376479452339,22.3948971187895,21.6438882344512,20.8845294774168,20.1167280120681,19.4488804273212,18.7700058411573,18.07992218395,17.3784443798749,16.6653842972737,16.0411705872612,15.402881537007,14.7501997628973,14.0828007246634,13.4003525640063,12.8463905426771,12.2739895960231,11.6825359744476,11.0713954993669,10.4399128832205,9.92609157772944,9.38834201016297,8.82554985980327,8.23654891287577,7.62011864592952,7.28220948571307,6.91494034174127,6.51576020697555,6.08189642449614
"34",70.9615201370234,70.0325526897131,69.1026553450582,68.1718271722304,67.2400672394699,66.2400672394699,65.2400672394699,64.2400672394699,63.2400672394698,62.2400672394698,61.2400672394698,60.2400672394698,59.2400672394698,58.2400672394698,57.2400672394698,56.2695296540707,55.2984925168348,54.3269555706344,53.3549185582097,52.3823812221681,51.4091776841116,50.4354762990507,49.4612768123094,48.4865789690814,47.5113825144301,46.5356489383932,45.5594170067333,44.5826864649155,43.6054570582747,42.627728532016,41.6922469044806,40.755349396856,39.8170338661642,38.8772981661839,37.9361401474455,37.0127891117992,36.0875724698909,35.1604864523126,34.2315272820404,33.3006911744189,32.4343598849593,31.5645511485676,30.6912510067992,29.8144454451808,28.9341203929848,28.1060308075485,27.2730211753994,26.4350622643625,25.5921246685815,24.7441788074869,23.9606819014474,23.1703296656924,22.3730621184335,21.5688187530625,20.7575385335589,20.0171549495197,19.2675113208846,18.5084918314362,17.7399792164337,16.9618547444952,16.3031226302763,15.6311370057955,14.9456312140455,14.2463332329528,13.5329655674338,12.9751165871466,12.399041483823,11.8041447709197,11.1898115060705,10.5554066554226,10.0812335493555,9.58343909172059,9.06084656405195,8.51222062861541,7.9362644082378,7.59899792642498,7.23356733734951,6.83762074130988,6.40860983854992,5.94377352848225,5.73277626339721,5.49377028996992,5.22303760862021,4.91636667609182
"35",75.0373218035712,74.0373218035712,73.0373218035712,72.0373218035712,71.0373218035712,70.0373218035712,69.0373218035712,68.0373218035712,67.0373218035712,66.0373218035712,65.0373218035712,64.0373218035712,63.0373218035712,62.0373218035712,61.0373218035712,60.0373218035712,59.0373218035712,58.0373218035712,57.0373218035712,56.0373218035712,55.0663406643805,54.0948567037554,53.1228696613106,52.1503792765255,51.1773852887451,50.2039344439051,49.2299786045763,48.2555175087842,47.280550894418,46.3050784992315,45.3289906377494,44.3523987203644,43.37530248678,42.3977016765651,41.4195960291543,40.4610570862405,39.5015586448854,38.54109974463,37.5796794240541,36.6172967207748,35.6727478452839,34.7267685993945,33.7793568170362,32.8305103288582,31.8802269622248,30.9768725727119,30.0707796444627,29.1619398755366,28.2503449388255,27.3359864819777,26.4739365335857,25.607536281796,24.7367637729625,23.8615969426505,22.9820136150781,22.1685792367579,21.3485414818567,20.5218467448431,19.6884409850213,18.8482697229986,18.1063438493343,17.3542593842201,16.5918772342725,15.8190564016142,15.0356539577984,14.33903228539,13.6283546950593,12.9033375768693,12.1636915984109,11.4091215893394,10.8166346623243,10.202985179854,9.5674172539365,8.90914799763586,8.22736656071849,7.82609343261385,7.39561861488074,6.93381702458328,6.438408930971,5.90694870135492,5.66792470609774,5.39810790491915,5.0935313450641,4.74971702213119
"36",80.8962054560132,79.8962054560132,78.8962054560132,77.8962054560132,76.8962054560132,75.8962054560132,74.8962054560132,73.8962054560132,72.8962054560132,71.8962054560132,70.8962054560132,69.8962054560132,68.8962054560132,67.8962054560132,66.8962054560132,65.8962054560132,64.8962054560132,63.8962054560132,62.8962054560132,61.8962054560132,60.8962054560132,59.8962054560132,58.8962054560132,57.8962054560132,56.8962054560132,55.8962054560132,54.8962054560132,53.8962054560132,52.8962054560132,51.8962054560132,50.9233518703086,49.9499893940934,48.9761177611719,48.0017367052091,47.0268459597306,46.0510885513721,45.0748281348296,44.0980644507994,43.1207972398446,42.1430262423943,41.1852114538482,40.2264378917399,39.2667045963362,38.3060106069432,37.3443549619051,36.4008006121651,35.4558200886733,34.5094112357811,33.5615718945817,32.6122999029051,31.6941481117706,30.7736920035596,29.8509257950484,28.9258436884989,27.9984398716223,27.1107652976169,26.219529510018,25.3247182217854,24.4263170885615,23.5243117084415,22.6900433023279,21.8498973753589,21.003832519696,20.1518070357777,19.2937789302638,18.5074901537551,17.7124918995927,16.908687695586,16.0959800009511,15.2742701944755,14.5427589461292,13.7983893065545,13.0409352529454,12.270166789502,11.485849877594,10.8850090081823,10.2632875664479,9.61995990551369,8.95427516064072,8.2654563728505,7.88486195168127,7.47574614014836,7.03597157190315,6.56324070835962
"38",80.7127711255127,79.7127711255127,78.7127711255127,77.7127711255127,76.7127711255127,75.7127711255127,74.7127711255127,73.7127711255127,72.7127711255127,71.7127711255127,70.7127711255127,69.7127711255127,68.7127711255127,67.7127711255127,66.7127711255127,65.7127711255127,64.7127711255127,63.7127711255127,62.7127711255127,61.7127711255127,60.7127711255127,59.7127711255127,58.7127711255127,57.7127711255127,56.7127711255127,55.7127711255127,54.7127711255127,53.7127711255127,52.7127711255127,51.7127711255127,50.7388062152945,49.7643509568832,48.7894051034102,47.8139684078826,46.8380406231832,45.8849255487319,44.9308564051371,43.9758322373744,43.0198520894639,42.0629150044684,41.1050200244929,40.1461661906835,39.1863525432268,38.2255781213481,37.2638419633114,36.3198722350901,35.374483144891,34.4276725585481,33.4794383386858,32.5297783447152,31.6276613287014,30.7228298181558,29.8152756450911,28.9049906169419,27.9919665164914,27.1185042863734,26.2410935675841,25.3597165109686,24.4743551866846,23.584991583838,22.7630975108348,21.934996770119,21.1006424910228,20.2599874489268,19.4129840625871,18.6484382437929,17.8746194812215,17.0914153061574,16.298711885786,15.4963940066493,14.7947623197118,14.0796213826395,13.3507110876828,12.6077663189649,11.8505168560551,11.2540468846926,10.6372661076877,9.99948290795049,9.33998211766587,8.65802421635203,8.2347331157039,7.78324669720263,7.30168687754427,6.78805047475014
"39",81.3103941332088,80.3103941332088,79.3103941332088,78.3103941332088,77.3103941332088,76.3103941332088,75.3103941332088,74.3103941332088,73.3103941332088,72.3103941332088,71.3103941332088,70.3103941332088,69.3103941332088,68.3103941332088,67.3103941332088,66.3103941332088,65.3103941332088,64.3103941332088,63.3103941332088,62.3103941332088,61.3426056073841,60.3743167814805,59.4055273968668,58.4362371947783,57.4664459163165,56.4956887726425,55.524437641369,54.552692271121,53.5804524103962,52.6077178075639,51.6348456717416,50.6614718615592,49.6875961183219,48.7132181832011,47.738337797235,46.7630265888394,45.7872109796564,44.8108907088255,43.8340655153513,42.8567351381035,41.8996347728764,40.9415763492256,39.9825589081338,39.0225814896234,38.0616431327562,37.1193360874001,36.1756007149107,35.2304348502627,34.2838363251495,33.3358029679775,32.4198431953055,31.5015742696908,30.5809903697126,29.6580856592742,28.7328542875659,27.8488257386421,26.9612290766242,26.0700498999062,25.175273748754,24.2768861050714,23.4358630480952,22.5893325601399,21.7372585758495,20.8796047936943,20.0163346744244,19.228738812897,18.4327853462858,17.6283855875293,16.8154499084594,15.9938877298153,15.2772808513311,14.5479765309475,13.8057497847361,13.0503716423141,12.2816090762097,11.6682640425615,11.0356094134137,10.38303727567,9.70992057764965,9.01561252655745,8.5578632503717,8.07258230336424,7.55811377270754,7.0127021494649
"40",76.6904155002858,75.6904155002858,74.6904155002858,73.6904155002858,72.6904155002858,71.6904155002858,70.6904155002858,69.6904155002858,68.6904155002858,67.6904155002858,66.6904155002858,65.6904155002858,64.6904155002858,63.6904155002858,62.6904155002858,61.7225667969214,60.7542217243671,59.7853800280557,58.8160414532898,57.8462057452411,56.8757138933055,55.9047269800796,54.9332447530256,53.9612669594772,52.988793346639,52.0157782000872,51.0422675398717,50.068261113649,49.0937586689476,48.1187599531671,47.1431758282839,46.1670966835752,45.1905222678636,44.2134523298442,43.2358866180849,42.3011096740858,41.3649225818573,40.4273232141345,39.4883094404436,38.5478791270969,37.6255119008296,36.7012870904929,35.7752009550404,34.8472497458916,33.9174297069164,33.0367122503152,32.1528974417286,31.2659743882316,30.3759321585902,29.482759783127,28.6452261200818,27.8030771826419,26.9562875380889,26.1048316135563,25.2486836952567,24.4746775548822,23.6937435034471,22.9058195311699,22.110843073237,21.3087510048347,20.6145620972078,19.9104105846349,19.1961534894678,18.4716457821247,17.7367403516412,17.074508748555,16.3996659834106,15.7119718964093,15.0111817542857,14.2970461632135,13.7117902842752,13.109556672151,12.489852818462,11.8521719276156,11.1959925023466,10.6644984648493,10.1107636009537,9.5338572240969,8.93280970233435,8.30661082863635,7.92606277361248,7.51713596849372,7.0777141143099,6.60552309254922
"41",80.5190102561938,79.5190102561938,78.5190102561938,77.5190102561938,76.5190102561938,75.5190102561938,74.5190102561938,73.5190102561938,72.5190102561938,71.5190102561938,70.5190102561938,69.5190102561938,68.5190102561938,67.5190102561938,66.5190102561938,65.5190102561938,64.5190102561938,63.5190102561938,62.5190102561938,61.5190102561938,60.5502095090114,59.5809174363133,58.6111337889247,57.6408583175442,56.6700907727444,55.6982900105947,54.7260056769444,53.7532375311666,52.7799853325147,51.8062488401222,50.8316223289356,49.8565184684826,48.8809370249687,47.9048777644849,46.9283404530077,45.9753157687764,45.0213371058823,44.0664035093917,43.1105140234151,42.1536676911062,41.2162454405441,40.2774315726465,39.3372240215367,38.3956207182711,37.4526195908348,36.5262241960027,35.5980081817316,34.6679679700082,33.7360999757873,32.8024006069781,31.9309763802751,31.056136426621,30.1778673573694,29.2961557313948,28.4109880548862,27.5643053634093,26.7130536259287,25.8572081860041,24.9967442541387,24.1316369070615,23.3086366470042,22.4795998784181,21.6444823249682,20.8032393855634,19.9558261319739,19.1720170299933,18.379716553488,17.578832711384,16.7692725160241,15.9509419723721,15.2163031836529,14.4694428823005,13.7101577502034,12.9382410868331,12.1534827529738,11.5331040672452,10.8933474816333,10.2336077158268,9.55326058322155,8.85166240037089,8.42546116961585,7.97163193740793,7.48838375053253,6.97380955930598
"42",74.5208175345449,73.5208175345449,72.5208175345449,71.5208175345449,70.5208175345449,69.5208175345449,68.5208175345449,67.5208175345449,66.5208175345449,65.5208175345449,64.5208175345449,63.5208175345449,62.5208175345449,61.5208175345449,60.5208175345449,59.5519214644112,58.5825274420581,57.6126352115691,56.6422445168963,55.6713551018602,54.7000010272647,53.7281471384234,52.7557931781549,51.7829388891453,50.8095840139483,49.8357792137297,48.8614723623373,47.8866632009355,46.9113514705554,45.9355369120942,44.9815184305248,44.0265449755003,43.0706155910913,42.1137293204117,41.1558852056174,40.2181043159621,39.2789056972904,38.3382872062919,37.3962466964158,36.4527820178664,35.5267890948204,34.5989162047123,33.6691595308,32.7375152485928,31.803979525835,30.9332014592517,30.0588853566421,29.1810168427029,28.2995814837226,27.4145647873447,26.6088015841194,25.7973294132425,24.9801078257192,24.1570960859667,23.3282531697838,22.5957049442349,21.8547582620434,21.1053168372973,20.3472832801941,19.5805590843849,18.8883827482382,18.1853247894113,17.4712141391952,16.74587703953,16.0091370007258,15.3857214817055,14.7476412990213,14.0945514943688,13.4260989949561,12.7419224226254,12.1934758867134,11.6255932778963,11.0375858126641,10.4287402981149,9.79831826692488,9.35915965983347,8.89486425699821,8.40399326503087,7.88502553611605,7.33635285416438,7.03758431639602,6.71025855097342,6.35164596910728,5.95875607940773
"43",71.1380266330231,70.1380266330231,69.1380266330231,68.1380266330231,67.1380266330231,66.1380266330231,65.1380266330231,64.1380266330231,63.1380266330231,62.1380266330231,61.1380266330231,60.1380266330231,59.1380266330231,58.1380266330231,57.1380266330231,56.1672954911106,55.1960670938025,54.2243411863807,53.2521175139963,52.2793958216702,51.3584242547246,50.4360604961004,49.5123024412835,48.5871479825785,47.6605950091038,46.7567036859956,45.850989645418,44.9434492118199,44.034078702238,43.1228744262824,42.2962223295275,41.4662472073576,40.632935701677,39.7962744006921,38.9562498386959,38.1113146490292,37.2630162065989,36.4113411240242,35.556275960636,34.6978072222647,33.8697053295167,33.0375008965976,32.2011735989123,31.3607030111742,30.5160686069071,29.6963873499232,28.8718626153656,28.0424657832376,27.2081680644273,26.3689404997087,25.5861277989447,24.7968674755964,24.0011064239378,23.1987911008382,22.3898675221599,21.6898756194276,20.9805043294062,20.261627975062,19.5331191953797,18.7948489227981,18.1571087318578,17.5070764687253,16.8445152108405,16.1691834690982,15.480835099831,14.8898973910549,14.2833448700569,13.6607649343628,13.0217340789784,12.3658176083039,11.8188675326303,11.2518786937917,10.6641169260077,10.0548211656604,9.42320246583085,9.01045596945856,8.57198713219594,8.1061929390527,7.61137047522496,7.08571070034399,6.80023708778774,6.48597618236608,6.14002505997652,5.75918806428971
