"","DisplayString","age","All","Female","Male","perc_fmle","ISO_Code"
"2509","Italy",65,697181.943564258,363669.739522176,333512.204042082,0.521628167337436,"ITA"
"2510","Italy",66,720829.652209061,376084.924356023,344744.727853037,0.521738975642123,"ITA"
"2511","Italy",67,722417.072345644,377584.555882754,344832.51646289,0.52266837307258,"ITA"
"2512","Italy",68,750130.623519466,393578.261691326,356552.361828139,0.524679634921094,"ITA"
"2513","Italy",69,730514.061325038,383917.989003411,346596.072321627,0.525544968028465,"ITA"
"2514","Italy",70,723810.491865859,382415.39492634,341395.09693952,0.528336352158338,"ITA"
"2515","Italy",71,558028.875635258,296602.079954992,261426.795680266,0.531517440952032,"ITA"
"2516","Italy",72,567031.56834415,303146.559142142,263885.009202008,0.534620250557465,"ITA"
"2517","Italy",73,568566.637516962,306956.270661598,261610.366855364,0.539877387111798,"ITA"
"2518","Italy",74,559159.496938372,303716.987911108,255442.509027265,0.543167002570972,"ITA"
"2519","Italy",75,556854.920657814,305028.354604657,251826.566053156,0.547769882762868,"ITA"
"2520","Italy",76,602730.50441128,332505.374518045,270225.129893236,0.55166508428642,"ITA"
"2521","Italy",77,583884.678804496,324354.863252049,259529.815552447,0.555511858807746,"ITA"
"2522","Italy",78,554949.988977108,311829.58066706,243120.408310048,0.561905733599218,"ITA"
"2523","Italy",79,501315.231815579,284946.574631269,216368.65718431,0.56839799899815,"ITA"
"2524","Italy",80,457561.089406356,264364.024958595,193197.064447761,0.577767714692662,"ITA"
"2525","Italy",81,451548.377366997,264017.581080184,187530.796286813,0.584693898402835,"ITA"
"2526","Italy",82,419298.152832261,249152.00893754,170146.143894721,0.594212035647132,"ITA"
"2527","Italy",83,387886.1259825,234042.693823542,153843.432158958,0.603379904941744,"ITA"
"2528","Italy",84,353815.03890793,217982.612997475,135832.425910455,0.616091994479066,"ITA"
"2529","Italy",85,331010.311150011,207544.69710444,123465.614045571,0.627003721978868,"ITA"
"2530","Italy",86,314648.717577259,201654.249896163,112994.467681096,0.640886927647015,"ITA"
"2531","Italy",87,262158.20410051,171240.685268709,90917.5188318009,0.653195980862976,"ITA"
"2532","Italy",88,230042.711305109,154061.733441856,75980.9778632532,0.669709257762667,"ITA"
"2533","Italy",89,199559.345467428,136505.381698605,63053.9637688228,0.684034021954062,"ITA"
"2534","Italy",90,166927.856069821,116963.109448495,49964.7466213254,0.700680594613117,"ITA"
"2535","Italy",91,138476.034198874,98988.261978588,39487.7722202864,0.714840387733988,"ITA"
"2536","Italy",92,112674.080400042,81990.7943792,30683.2860208422,0.727681061057672,"ITA"
"2537","Italy",93,91070.8479241434,67392.8547506592,23677.9931734842,0.740004691806465,"ITA"
"2538","Italy",94,69980.9942496685,52963.6710221723,17017.3232274962,0.756829359028765,"ITA"
"2539","Kazakhstan",1,372072.815813951,180429.221093604,191643.594720347,0.484929867017817,"KAZ"
"2540","Kazakhstan",2,386138.307703843,187299.364653152,198838.943050691,0.485057713561031,"KAZ"
"2541","Kazakhstan",3,389365.177520264,189056.857827756,200308.319692508,0.485551530395696,"KAZ"
"2542","Kazakhstan",4,380061.469837004,184755.377173272,195306.092663733,0.48611972492899,"KAZ"
"2543","Kazakhstan",5,362947.734232885,176652.600845013,186295.133387872,0.486716362118585,"KAZ"
"2544","Kazakhstan",6,345191.198092168,168200.065299865,176991.132792303,0.487266379413749,"KAZ"
"2545","Kazakhstan",7,330478.97502027,161133.929407885,169345.045612385,0.487576946152178,"KAZ"
"2546","Kazakhstan",8,320956.897266563,156534.880392004,164422.016874559,0.487713090839103,"KAZ"
"2547","Kazakhstan",9,311232.019456709,151749.285468297,159482.733988412,0.487576071810326,"KAZ"
"2548","Kazakhstan",10,295901.852904855,144324.577148654,151577.275756201,0.487744756350209,"KAZ"
"2549","Kazakhstan",11,278285.761235909,135766.945262174,142518.815973735,0.487868817503319,"KAZ"
"2550","Kazakhstan",12,262906.160826282,128414.077024469,134492.083801812,0.488440729653802,"KAZ"
"2551","Kazakhstan",13,247891.420609147,121323.832017391,126567.588591756,0.489423279431213,"KAZ"
"2552","Kazakhstan",14,235640.727286673,115509.085971693,120131.64131498,0.49019151868076,"KAZ"
"2553","Kazakhstan",15,228856.197009633,112404.661322272,116451.535687361,0.491158477642363,"KAZ"
"2554","Kazakhstan",16,228980.592869388,112755.474511487,116225.1183579,0.492423716344395,"KAZ"
"2555","Kazakhstan",17,231331.436934138,114073.851158818,117257.58577532,0.493118672804059,"KAZ"
"2556","Kazakhstan",18,233430.21633541,115089.380612973,118340.835722437,0.493035487949015,"KAZ"
"2557","Kazakhstan",19,235629.895728082,116424.246371808,119205.649356274,0.494097941231371,"KAZ"
"2558","Kazakhstan",20,242961.690790847,120671.144867912,122290.545922934,0.496667373671644,"KAZ"
"2559","Kazakhstan",21,257728.229191967,128619.499982905,129108.729209063,0.499050881566814,"KAZ"
"2560","Kazakhstan",22,275809.480679549,138161.658683952,137647.821995597,0.500931506573104,"KAZ"
"2561","Kazakhstan",23,289348.266129823,145463.910645332,143884.355484491,0.502729505142658,"KAZ"
"2562","Kazakhstan",24,300635.20404757,151480.137025367,149155.067022204,0.503866929042009,"KAZ"
"2563","Kazakhstan",25,313296.520770526,158119.285899729,155177.234870797,0.5046953139181,"KAZ"
"2564","Kazakhstan",26,321227.816585462,162343.781064362,158884.035521101,0.505385189831998,"KAZ"
"2565","Kazakhstan",27,328240.613318085,165960.685816336,162279.92750175,0.505606799045035,"KAZ"
"2566","Kazakhstan",28,332255.073869674,168499.271015491,163755.802854183,0.50713829303803,"KAZ"
"2567","Kazakhstan",29,330090.00081897,167416.859970948,162673.140848022,0.507185493518672,"KAZ"
"2568","Kazakhstan",30,323750.515808953,164092.929337523,159657.58647143,0.5068499394588,"KAZ"
"2569","Kazakhstan",31,312941.290720468,158479.649333292,154461.641387176,0.506419747194219,"KAZ"
"2570","Kazakhstan",32,301389.660819455,151848.919747193,149540.741072263,0.503829226703821,"KAZ"
"2571","Kazakhstan",33,286438.203877646,144014.462523665,142423.741353981,0.502776726617032,"KAZ"
"2572","Kazakhstan",34,272994.504457444,137196.153168906,135798.351288538,0.502560128239845,"KAZ"
"2573","Kazakhstan",35,261989.418710934,132221.195336216,129768.223374718,0.504681433268503,"KAZ"
"2574","Kazakhstan",36,256360.427864628,130413.509413471,125946.918451157,0.508711545302679,"KAZ"
"2575","Kazakhstan",37,253688.277792497,129621.249323757,124067.02846874,0.510946940283067,"KAZ"
"2576","Kazakhstan",38,253781.715258373,130000.173422038,123781.541836334,0.512251929929963,"KAZ"
"2577","Kazakhstan",39,247188.574491879,127072.150532246,120116.423959633,0.514069676535235,"KAZ"
"2578","Kazakhstan",40,244058.201315895,125762.919156823,118295.282159072,0.515298885588535,"KAZ"
"2579","Kazakhstan",41,241431.571717292,124702.964237314,116728.607479978,0.516514734797555,"KAZ"
"2580","Kazakhstan",42,235201.961856042,121463.614916184,113738.346939857,0.516422626570297,"KAZ"
"2581","Kazakhstan",43,230885.105308177,120091.271601442,110793.833706735,0.520134338857193,"KAZ"
"2582","Kazakhstan",44,227499.755431914,118649.464472169,108850.290959745,0.521536668234698,"KAZ"
"2583","Kazakhstan",45,222361.710985748,115751.142657255,106610.568328493,0.520553390887849,"KAZ"
"2584","Kazakhstan",46,218951.688635263,112482.548576019,106469.140059245,0.513732272526092,"KAZ"
"2585","Kazakhstan",47,211957.162843433,108880.90760544,103076.255237993,0.513692984680435,"KAZ"
"2586","Kazakhstan",48,207871.297946551,108077.504903133,99793.793043418,0.519925097744483,"KAZ"
"2587","Kazakhstan",49,201154.729743927,105090.900649268,96063.8290946591,0.522438129011683,"KAZ"
"2588","Kazakhstan",50,200467.244198926,104949.822371046,95517.42182788,0.52352603933091,"KAZ"
"2589","Kazakhstan",51,201018.648416528,106479.189486805,94539.4589297237,0.529698066948351,"KAZ"
"2590","Kazakhstan",52,200931.546941383,106516.93741867,94414.609522713,0.53011554949977,"KAZ"
"2591","Kazakhstan",53,203333.257482441,108352.706431644,94980.5510507966,0.532882361563508,"KAZ"
"2592","Kazakhstan",54,201254.999188891,107701.119846247,93553.8793426445,0.535147550522024,"KAZ"
"2593","Kazakhstan",55,197633.853920421,106018.396195116,91615.4577253054,0.536438439528712,"KAZ"
"2594","Kazakhstan",56,195280.285922229,105483.98067947,89796.3052427585,0.540167074117657,"KAZ"
"2595","Kazakhstan",57,184199.670097134,100192.725845316,84006.9442518182,0.543935425033505,"KAZ"
"2596","Kazakhstan",58,175508.549497037,96138.7446388697,79369.8048581668,0.547772429972095,"KAZ"
"2597","Kazakhstan",59,162759.056544735,89616.0158938334,73143.0406509016,0.550605402834847,"KAZ"
"2598","Kazakhstan",60,150900.142931236,84141.2282909882,66758.9146402482,0.557595418112564,"KAZ"
"2599","Kazakhstan",61,147240.018163125,82889.8878633711,64350.1302997539,0.562957604172112,"KAZ"
"2600","Kazakhstan",62,142082.317311856,80956.8270857099,61125.4902261459,0.569788194740786,"KAZ"
"2601","Kazakhstan",63,131218.685468013,75379.7971997561,55838.8882682566,0.574459322854071,"KAZ"
"2602","Kazakhstan",64,122631.263114372,71397.842354779,51233.4207595931,0.582215664599245,"KAZ"
"2603","Kazakhstan",65,117715.232503711,69083.3910202112,48631.8414834993,0.586868747152441,"KAZ"
"2604","Kazakhstan",66,111255.205884976,65982.1151839745,45273.0907010013,0.593069912181833,"KAZ"
"2605","Kazakhstan",67,103498.505689477,62056.6552061332,41441.8504833436,0.599589866469373,"KAZ"
"2606","Kazakhstan",68,92312.9178177826,55960.2785300857,36352.6392876968,0.606202033831779,"KAZ"
"2607","Kazakhstan",69,84017.4150922526,51138.2116528283,32879.2034394243,0.608662044609176,"KAZ"
"2608","Kazakhstan",70,70210.0904113434,43378.8503396086,26831.2400717348,0.617843533393316,"KAZ"
"2609","Kazakhstan",71,43436.2030141863,27075.570313124,16360.6327010624,0.623341094162422,"KAZ"
"2610","Kazakhstan",72,34027.677414651,21328.0873020451,12699.5901126059,0.626786455100872,"KAZ"
"2611","Kazakhstan",73,34750.4194579794,22015.2722358457,12735.1472221337,0.63352536686548,"KAZ"
"2612","Kazakhstan",74,49560.583460298,32183.0406945624,17377.5427657355,0.649367671797964,"KAZ"
"2613","Kazakhstan",75,59704.3610271319,39056.4847070524,20647.8763200795,0.65416468805861,"KAZ"
"2614","Kazakhstan",76,61809.9611472487,41024.530451889,20785.4306953597,0.663720372743109,"KAZ"
"2615","Kazakhstan",77,60852.0987222534,40743.6157522039,20108.4829700495,0.669551529162035,"KAZ"
"2616","Kazakhstan",78,58289.0806365269,39162.5010768952,19126.5795596318,0.671866851376516,"KAZ"
"2617","Kazakhstan",79,51583.2380439321,34783.4315923682,16799.8064515639,0.674316559242443,"KAZ"
"2618","Kazakhstan",80,42684.7814450604,29326.2697629176,13358.5116821428,0.687042753180392,"KAZ"
"2619","Kazakhstan",81,31258.0130057755,21738.2133481294,9519.7996576461,0.695444503913696,"KAZ"
"2620","Kazakhstan",82,21993.6374969627,15428.8512867418,6564.7862102209,0.701514303346707,"KAZ"
"2621","Kazakhstan",83,16834.2291590482,11977.7990608594,4856.43009818887,0.711514554524255,"KAZ"
"2622","Kazakhstan",84,17238.0314974312,12422.5605550156,4815.47094241561,0.720648442768352,"KAZ"
"2623","Kazakhstan",85,13881.6025419055,9912.1252834217,3969.4772584838,0.71404762191535,"KAZ"
"2624","Kazakhstan",86,15032.9225233609,10886.5134544604,4146.40906890056,0.724178112242842,"KAZ"
"2625","Kazakhstan",87,13109.2056130839,9602.31633293704,3506.8892801469,0.732486514923014,"KAZ"
"2626","Kazakhstan",88,12259.2895673057,9142.58175668459,3116.70781062115,0.745767665123674,"KAZ"
"2627","Kazakhstan",89,9211.22273135989,6867.57580294698,2343.64692841291,0.745566142871142,"KAZ"
"2628","Kazakhstan",90,6970.42409998062,5265.4313100609,1704.99278991971,0.755396118591341,"KAZ"
"2629","Kazakhstan",91,5105.41783279418,3915.10347298705,1190.31435980712,0.766852704559996,"KAZ"
"2630","Kazakhstan",92,3958.14244569222,3057.04782723192,901.094618460301,0.772344065221556,"KAZ"
"2631","Kazakhstan",93,2761.14370179159,2144.62741179401,616.516289997585,0.77671705764624,"KAZ"
"2632","Kazakhstan",94,1872.13009866109,1439.61835769479,432.511740966305,0.768973459015683,"KAZ"
"2633","Kyrgyzstan",1,154015.706434647,74686.2366228897,79329.4698117571,0.484926104952686,"KGZ"
"2634","Kyrgyzstan",2,155701.376930642,75513.6764086563,80187.7005219857,0.484990421390392,"KGZ"
"2635","Kyrgyzstan",3,156507.083765554,76164.3593174869,80342.7244480674,0.486651194853137,"KGZ"
"2636","Kyrgyzstan",4,156822.473229308,76456.7473521241,80365.7258771835,0.487536931268314,"KGZ"
"2637","Kyrgyzstan",5,153996.939027431,75183.2443383984,78813.694689033,0.488212589245077,"KGZ"
"2638","Kyrgyzstan",6,148222.533640178,72472.1271802876,75750.40645989,0.488941359997391,"KGZ"
"2639","Kyrgyzstan",7,139934.080313153,68469.1540625947,71464.9262505584,0.489295773476842,"KGZ"
"2640","Kyrgyzstan",8,132990.40080634,65012.9424141968,67977.4583921431,0.488854398663467,"KGZ"
"2641","Kyrgyzstan",9,126110.386108049,61640.7545105172,64469.6315975315,0.488784123281524,"KGZ"
"2642","Kyrgyzstan",10,119527.526693316,58496.8077367765,61030.7189565392,0.489400302633784,"KGZ"
"2643","Kyrgyzstan",11,113515.754266446,55566.0353556439,57949.7189108018,0.489500648740072,"KGZ"
"2644","Kyrgyzstan",12,109654.401121393,53655.6671509316,55998.733970461,0.489316129605524,"KGZ"
"2645","Kyrgyzstan",13,106612.035157757,52235.127437114,54376.9077206431,0.489955260302649,"KGZ"
"2646","Kyrgyzstan",14,104748.221624957,51420.3430814873,53327.87854347,0.490894664212953,"KGZ"
"2647","Kyrgyzstan",15,103120.876117145,50750.1766923651,52370.6994247796,0.492142605874615,"KGZ"
"2648","Kyrgyzstan",16,104218.509680306,51366.1998993388,52852.3097809677,0.492870221008787,"KGZ"
"2649","Kyrgyzstan",17,106238.542617472,52381.613148083,53856.9294693893,0.49305658622117,"KGZ"
"2650","Kyrgyzstan",18,109661.977278991,54068.43037698,55593.5469020109,0.493046283849365,"KGZ"
"2651","Kyrgyzstan",19,111395.833361896,54922.2966631963,56473.5366986993,0.493037261858512,"KGZ"
"2652","Kyrgyzstan",20,115523.343224497,57022.2971195666,58501.0461049303,0.493599782762129,"KGZ"
"2653","Kyrgyzstan",21,119296.73856594,59039.5364802619,60257.2020856785,0.494896484094814,"KGZ"
"2654","Kyrgyzstan",22,120928.266357829,59850.0264925466,61078.2398652823,0.494921727526046,"KGZ"
"2655","Kyrgyzstan",23,120330.369427462,59750.1497294001,60580.2196980622,0.496550870854086,"KGZ"
"2656","Kyrgyzstan",24,122018.176224483,60535.7607255771,61482.4154989063,0.496120845260024,"KGZ"
"2657","Kyrgyzstan",25,122087.25024525,60336.900828143,61750.3494171071,0.494211317782468,"KGZ"
"2658","Kyrgyzstan",26,123989.145534716,61432.7735720375,62556.3719626788,0.495468964699308,"KGZ"
"2659","Kyrgyzstan",27,122933.595467344,61159.7224318395,61773.8730355048,0.497502104281054,"KGZ"
"2660","Kyrgyzstan",28,121142.619230539,60505.4180189933,60637.2012115461,0.499456082453106,"KGZ"
"2661","Kyrgyzstan",29,117941.883422169,58930.4030283823,59011.4803937864,0.49965628255607,"KGZ"
"2662","Kyrgyzstan",30,112934.560605048,56197.0757075028,56737.484897545,0.497607423329284,"KGZ"
"2663","Kyrgyzstan",31,104811.424086707,52184.2126420304,52627.2114446768,0.497886686463301,"KGZ"
"2664","Kyrgyzstan",32,99181.1289060858,49356.4454317732,49824.6834743127,0.497639480172772,"KGZ"
"2665","Kyrgyzstan",33,92924.1977164993,46217.9629108056,46706.2348056937,0.497372740863592,"KGZ"
"2666","Kyrgyzstan",34,88171.4185082642,43990.585176566,44180.8333316982,0.498921146113157,"KGZ"
"2667","Kyrgyzstan",35,83907.1401220708,42005.3488879118,41901.791234159,0.500617096790584,"KGZ"
"2668","Kyrgyzstan",36,81158.5519293898,40872.769824968,40285.7821044217,0.503616302327923,"KGZ"
"2669","Kyrgyzstan",37,78404.0723311447,39415.5866967847,38988.48563436,0.502723717338436,"KGZ"
"2670","Kyrgyzstan",38,77286.4659297669,39059.7614464607,38226.7044833062,0.505389410378213,"KGZ"
"2671","Kyrgyzstan",39,74232.1761651568,37588.7350268121,36643.4411383447,0.506367143853928,"KGZ"
"2672","Kyrgyzstan",40,74648.3736202781,38045.7772968212,36602.5963234568,0.509666526565639,"KGZ"
"2673","Kyrgyzstan",41,72777.5388348428,37465.6205207864,35311.9183140564,0.514796475954054,"KGZ"
"2674","Kyrgyzstan",42,70261.7269683295,35985.5276333234,34276.1993350061,0.512164007149211,"KGZ"
"2675","Kyrgyzstan",43,69415.8162075355,35665.0560359672,33750.7601715683,0.51378861453329,"KGZ"
"2676","Kyrgyzstan",44,68703.1510676635,35414.0050341952,33289.1460334683,0.515464057817626,"KGZ"
"2677","Kyrgyzstan",45,67766.7798185919,34876.4346902427,32890.3451283492,0.514653858182506,"KGZ"
"2678","Kyrgyzstan",46,67123.6385861218,34340.7285257037,32782.9100604181,0.511604097290457,"KGZ"
"2679","Kyrgyzstan",47,64664.8522667342,33286.6022921861,31378.2499745482,0.514755715436929,"KGZ"
"2680","Kyrgyzstan",48,65102.7587769699,33682.2338178962,31420.5249590737,0.517370299671714,"KGZ"
"2681","Kyrgyzstan",49,61620.7392312875,31854.5477504855,29766.191480802,0.516945238695085,"KGZ"
"2682","Kyrgyzstan",50,60853.4170635703,31671.3615239204,29182.0555396499,0.520453296662618,"KGZ"
"2683","Kyrgyzstan",51,60373.9990418965,31654.3296191866,28719.6694227099,0.524304007048135,"KGZ"
"2684","Kyrgyzstan",52,60141.2254635605,31672.6670487847,28468.5584147758,0.526638205401636,"KGZ"
"2685","Kyrgyzstan",53,59429.0265746547,31449.9678641532,27979.0587105015,0.529202137017098,"KGZ"
"2686","Kyrgyzstan",54,58111.2154867316,30919.5346050262,27191.6808817054,0.532075165629361,"KGZ"
"2687","Kyrgyzstan",55,56801.4208594426,30134.9985132552,26666.4223461873,0.530532477133371,"KGZ"
"2688","Kyrgyzstan",56,55873.3231886034,29689.3808647895,26183.9423238139,0.53136951894863,"KGZ"
"2689","Kyrgyzstan",57,51601.2247125351,27585.0164532039,24016.2082593312,0.53458065398403,"KGZ"
"2690","Kyrgyzstan",58,49120.5340292606,26658.0584565144,22462.4755727462,0.542707016186641,"KGZ"
"2691","Kyrgyzstan",59,43852.9862768817,23818.1683184096,20034.817958472,0.543136747131084,"KGZ"
"2692","Kyrgyzstan",60,41026.0672432491,22609.6319782285,18416.4352650206,0.551104054019434,"KGZ"
"2693","Kyrgyzstan",61,38144.0781816868,20985.0444006854,17159.0337810014,0.550152091780277,"KGZ"
"2694","Kyrgyzstan",62,35767.9920297952,19796.5846409322,15971.407388863,0.553472071466617,"KGZ"
"2695","Kyrgyzstan",63,32743.6634281322,18363.312354324,14380.3510738082,0.560820336876139,"KGZ"
"2696","Kyrgyzstan",64,30346.9332216719,17125.3016217871,13221.6315998848,0.564317372588979,"KGZ"
"2697","Kyrgyzstan",65,27478.0342200687,15550.131963274,11927.9022567948,0.565911369013322,"KGZ"
"2698","Kyrgyzstan",66,26121.6922813571,14895.2495030943,11226.4427782628,0.570225287958275,"KGZ"
"2699","Kyrgyzstan",67,24000.8352371513,13780.2333413402,10220.6018958111,0.574156407690743,"KGZ"
"2700","Kyrgyzstan",68,19844.9374651778,11592.6312890705,8252.30617610725,0.584160635900831,"KGZ"
"2701","Kyrgyzstan",69,18135.1674142913,10593.2745562494,7541.89285804188,0.584128853858908,"KGZ"
"2702","Kyrgyzstan",70,14994.0202925883,8917.8437767467,6076.17651584163,0.594760017842238,"KGZ"
"2703","Kyrgyzstan",71,8546.0952638241,5124.24018354428,3421.85508027981,0.599600171230873,"KGZ"
"2704","Kyrgyzstan",72,6610.53664195015,3874.78365690569,2735.75298504446,0.586152663055598,"KGZ"
"2705","Kyrgyzstan",73,6530.11047625184,3741.13811731704,2788.9723589348,0.57290579247051,"KGZ"
"2706","Kyrgyzstan",74,10174.2317825056,5857.75208436347,4316.47969814211,0.575743919500219,"KGZ"
"2707","Kyrgyzstan",75,11762.4719699663,7015.11661733943,4747.35535262685,0.596398158078631,"KGZ"
"2708","Kyrgyzstan",76,13034.3230585423,8015.00433502646,5019.31872351584,0.614915274006015,"KGZ"
"2709","Kyrgyzstan",77,12742.1200228741,7863.93821659012,4878.181806284,0.61716089649706,"KGZ"
"2710","Kyrgyzstan",78,12265.4579649075,7716.24335540977,4549.21460949768,0.629103566901993,"KGZ"
"2711","Kyrgyzstan",79,10752.5754055481,6795.9170618596,3956.65834368855,0.632026914998713,"KGZ"
"2712","Kyrgyzstan",80,9725.90511929882,6301.6693434701,3424.23577582872,0.647926261481401,"KGZ"
"2713","Kyrgyzstan",81,7827.75588555802,5107.40208364574,2720.35380191228,0.652473347191211,"KGZ"
"2714","Kyrgyzstan",82,6241.41725291496,4068.52892375477,2172.88832916018,0.651859787431232,"KGZ"
"2715","Kyrgyzstan",83,5454.04544029981,3615.684002288,1838.36143801181,0.662936171299894,"KGZ"
"2716","Kyrgyzstan",84,6181.86228049521,4238.1370739107,1943.72520658451,0.68557610661802,"KGZ"
"2717","Kyrgyzstan",85,4478.84109178653,3089.61797460039,1389.22311718614,0.689825316702182,"KGZ"
"2718","Kyrgyzstan",86,5149.54414172551,3611.55993062726,1537.98421109825,0.701335852500742,"KGZ"
"2719","Kyrgyzstan",87,4186.04019740783,2931.26373671489,1254.77646069295,0.700247393355193,"KGZ"
"2720","Kyrgyzstan",88,4115.07191434865,2912.50892482954,1202.56298951911,0.707766227529111,"KGZ"
"2721","Kyrgyzstan",89,3131.80156338363,2241.38195283827,890.419610545356,0.715684537310422,"KGZ"
"2722","Kyrgyzstan",90,2415.30824148815,1755.67521228171,659.633029206438,0.726894887420241,"KGZ"
"2723","Kyrgyzstan",91,1822.0866221063,1370.13891735213,451.947704754168,0.751961460409755,"KGZ"
"2724","Kyrgyzstan",92,1519.89664884379,1183.33113355539,336.565515288398,0.778560262275444,"KGZ"
"2725","Kyrgyzstan",93,1086.57853605538,876.583342729844,209.995193325537,0.806737215620065,"KGZ"
"2726","Kyrgyzstan",94,818.80792866495,674.453061940294,144.354866724657,0.823701185991172,"KGZ"
"2727","Lithuania",1,29876.8825007708,14534.0401397826,15342.8423609882,0.486464414063537,"LTU"
"2728","Lithuania",2,29568.0008535473,14401.3677285506,15166.6331249967,0.487059230006173,"LTU"
"2729","Lithuania",3,28841.1562131177,14058.7844180342,14782.3717950835,0.487455645472351,"LTU"
"2730","Lithuania",4,28542.3396563751,13894.8687752758,14647.4708810994,0.486816040400258,"LTU"
"2731","Lithuania",5,28874.328512919,14027.8773263424,14846.4511865766,0.48582523122801,"LTU"
"2732","Lithuania",6,29307.2080977053,14277.1872854859,15030.0208122194,0.487156171201575,"LTU"
"2733","Lithuania",7,29261.8760976379,14254.471307498,15007.4047901399,0.487134565806212,"LTU"
"2734","Lithuania",8,28128.9237148214,13716.2967665242,14412.6269482972,0.487622523548491,"LTU"
"2735","Lithuania",9,26757.4710174275,13090.6216180104,13666.8493994171,0.489232394551948,"LTU"
"2736","Lithuania",10,26107.6246587433,12809.8453221444,13297.7793365989,0.490655334967613,"LTU"
"2737","Lithuania",11,25775.8476873615,12610.5668361479,13165.2808512137,0.489239655242499,"LTU"
"2738","Lithuania",12,25693.1958185387,12556.2802575082,13136.9155610305,0.488700601754194,"LTU"
"2739","Lithuania",13,25860.0010399008,12569.4572578174,13290.5437820834,0.486057879055121,"LTU"
"2740","Lithuania",14,26024.436064252,12648.127762272,13376.30830198,0.486009676868498,"LTU"
"2741","Lithuania",15,27306.2154552444,13325.6273130105,13980.5881422339,0.488007110866445,"LTU"
"2742","Lithuania",16,29456.334787536,14298.6179228646,15157.7168646713,0.48541741618563,"LTU"
"2743","Lithuania",17,31456.5060524993,15255.2226225239,16201.2834299754,0.484962398464207,"LTU"
"2744","Lithuania",18,32353.7901883829,15633.8661897328,16719.9239986501,0.483215910677024,"LTU"
"2745","Lithuania",19,32713.3309178491,15905.6933919028,16807.6375259463,0.486214425300981,"LTU"
"2746","Lithuania",20,33589.9624453666,16434.1086810491,17155.8537643174,0.489256536317325,"LTU"
"2747","Lithuania",21,34642.4462646607,16918.3858212979,17724.0604433628,0.488371568567795,"LTU"
"2748","Lithuania",22,35608.9385015292,17396.5016130779,18212.4368884513,0.48854311150923,"LTU"
"2749","Lithuania",23,38251.6978986007,18615.9532387903,19635.7446598104,0.486669984902064,"LTU"
"2750","Lithuania",24,40971.1788633869,19943.4926909983,21027.6861723886,0.4867688273627,"LTU"
"2751","Lithuania",25,40914.7660003876,19764.5723296294,21150.1936707583,0.483066977077228,"LTU"
"2752","Lithuania",26,39699.3120337357,19222.2092110554,20477.1028226803,0.484195020677455,"LTU"
"2753","Lithuania",27,37861.1763260533,18355.2255518163,19505.950774237,0.484803361463061,"LTU"
"2754","Lithuania",28,37462.8569450249,18209.1467109022,19253.7102341227,0.486058677735746,"LTU"
"2755","Lithuania",29,38412.6815260188,18747.8157313632,19664.8657946557,0.488063186077347,"LTU"
"2756","Lithuania",30,38040.2323350368,18520.6915092486,19519.5408257881,0.486871145952234,"LTU"
"2757","Lithuania",31,36980.8145248147,18268.7857512244,18712.0287735903,0.494007121962275,"LTU"
"2758","Lithuania",32,36253.1600199772,17846.202725504,18406.9572944731,0.492266128405631,"LTU"
"2759","Lithuania",33,35800.5709748434,17633.3263949467,18167.2445798968,0.492543161038895,"LTU"
"2760","Lithuania",34,33601.3590042901,16632.214246725,16969.144757565,0.494986355897137,"LTU"
"2761","Lithuania",35,33000.713352006,16291.0451789372,16709.6681730688,0.493657364468666,"LTU"
"2762","Lithuania",36,32936.5984924694,16363.0192282899,16573.5792641795,0.496803555231459,"LTU"
"2763","Lithuania",37,33430.6687512246,16855.1819792271,16575.4867719974,0.504183212865273,"LTU"
"2764","Lithuania",38,34117.336142202,17239.5654130509,16877.7707291511,0.50530221179039,"LTU"
"2765","Lithuania",39,34947.6639588719,17736.9544032698,17210.7095556021,0.507529041830765,"LTU"
"2766","Lithuania",40,35773.9779926489,18245.2797664777,17528.6982261712,0.510015401983723,"LTU"
"2767","Lithuania",41,36168.3806395704,18679.6966034401,17488.6840361303,0.516464831245538,"LTU"
"2768","Lithuania",42,36924.795709276,19155.8270732307,17768.9686360453,0.518779500475842,"LTU"
"2769","Lithuania",43,37671.9421902497,19491.3411307277,18180.601059522,0.517396767925931,"LTU"
"2770","Lithuania",44,39416.4583945847,20488.9737027428,18927.484691842,0.519807576257478,"LTU"
"2771","Lithuania",45,41156.6481092707,21341.2660417346,19815.3820675361,0.518537515131787,"LTU"
"2772","Lithuania",46,41096.4808922589,21390.2224149814,19706.2584772775,0.520487933530351,"LTU"
"2773","Lithuania",47,40688.6577528044,21171.925239632,19516.7325131724,0.520339731240526,"LTU"
"2774","Lithuania",48,40700.575748633,21411.7863253826,19288.7894232504,0.526080674082399,"LTU"
"2775","Lithuania",49,40750.5735631719,21622.8623105599,19127.711252612,0.530614919494076,"LTU"
"2776","Lithuania",50,41060.2591944238,21670.8549403867,19389.4042540371,0.527781737513477,"LTU"
"2777","Lithuania",51,41185.2539596914,21592.9284329767,19592.3255267148,0.524287854437173,"LTU"
"2778","Lithuania",52,42422.0355959768,22358.8070434984,20063.2285524784,0.527056439640036,"LTU"
"2779","Lithuania",53,43296.8752242443,22964.9382650504,20331.9369591938,0.530406366420436,"LTU"
"2780","Lithuania",54,44799.1751231346,23934.1454313804,20865.0296917541,0.534254154581981,"LTU"
