"","age","DisplayString","dlyr_m","dlyr_f","ISO_Code"
"816",53,"Bosnia and Herzegovina",23.6019474497194,27.2799981631334,"BIH"
"817",54,"Bosnia and Herzegovina",22.7674224002323,26.3786359414414,"BIH"
"818",55,"Bosnia and Herzegovina",21.9503069472587,25.4803007804567,"BIH"
"819",56,"Bosnia and Herzegovina",21.1518315289019,24.5847225741877,"BIH"
"820",57,"Bosnia and Herzegovina",20.370802822559,23.6938894689152,"BIH"
"821",58,"Bosnia and Herzegovina",19.6055382501347,22.8101375606668,"BIH"
"822",59,"Bosnia and Herzegovina",18.8544600486092,21.9355632109981,"BIH"
"823",60,"Bosnia and Herzegovina",18.1160790360088,21.0720374659428,"BIH"
"824",61,"Bosnia and Herzegovina",17.3889385937641,20.2207033046428,"BIH"
"825",62,"Bosnia and Herzegovina",16.6714834721144,19.3805427451154,"BIH"
"826",63,"Bosnia and Herzegovina",15.9621730520372,18.550078208125,"BIH"
"827",64,"Bosnia and Herzegovina",15.2595073624951,17.7278915604093,"BIH"
"828",65,"Bosnia and Herzegovina",14.5620129118775,16.9126132710789,"BIH"
"829",66,"Bosnia and Herzegovina",13.8693260461762,16.1037841652135,"BIH"
"830",67,"Bosnia and Herzegovina",13.1853287854918,15.3042675861619,"BIH"
"831",68,"Bosnia and Herzegovina",12.514795843755,14.5174195787917,"BIH"
"832",69,"Bosnia and Herzegovina",11.8624068521906,13.7462503732195,"BIH"
"833",70,"Bosnia and Herzegovina",11.2328923775313,12.9934859679129,"BIH"
"834",71,"Bosnia and Herzegovina",10.6298539016394,12.2613356808993,"BIH"
"835",72,"Bosnia and Herzegovina",10.0518904070662,11.5507109984259,"BIH"
"836",73,"Bosnia and Herzegovina",9.49670617566033,10.8622822155896,"BIH"
"837",74,"Bosnia and Herzegovina",8.96239195095013,10.1968527872525,"BIH"
"838",75,"Bosnia and Herzegovina",8.4473906514228,9.55544373629129,"BIH"
"839",76,"Bosnia and Herzegovina",7.95050357718438,8.93913434697869,"BIH"
"840",77,"Bosnia and Herzegovina",7.47096605970425,8.34840841527196,"BIH"
"841",78,"Bosnia and Herzegovina",7.00841665121012,7.78410525360952,"BIH"
"842",79,"Bosnia and Herzegovina",6.56294096682576,7.24788050626526,"BIH"
"843",80,"Bosnia and Herzegovina",6.13518424137252,6.74253080839935,"BIH"
"844",81,"Bosnia and Herzegovina",5.72605158238841,6.27078781002027,"BIH"
"845",82,"Bosnia and Herzegovina",5.33531239885689,5.83039776339076,"BIH"
"846",83,"Bosnia and Herzegovina",4.96270815766798,5.41836030462749,"BIH"
"847",84,"Bosnia and Herzegovina",4.60836163211011,5.03217124263897,"BIH"
"848",85,"Bosnia and Herzegovina",4.27278990603556,4.66949958529615,"BIH"
"849",86,"Bosnia and Herzegovina",3.9568822741908,4.32829724773169,"BIH"
"850",87,"Bosnia and Herzegovina",3.66176031095284,4.00829968311071,"BIH"
"851",88,"Bosnia and Herzegovina",3.38848699985961,3.70965386755613,"BIH"
"852",89,"Bosnia and Herzegovina",3.13719443560611,3.43183956375941,"BIH"
"853",90,"Bosnia and Herzegovina",2.9048403938294,3.17217560263088,"BIH"
"854",91,"Bosnia and Herzegovina",2.68445847257,2.92574564501693,"BIH"
"855",92,"Bosnia and Herzegovina",2.47675104589432,2.69394383905015,"BIH"
"856",93,"Bosnia and Herzegovina",2.28573330187369,2.48064897969173,"BIH"
"857",94,"Bosnia and Herzegovina",2.11578751887589,2.28945626164256,"BIH"
"858",95,"Bosnia and Herzegovina",1.96927976495545,2.12027962966448,"BIH"
"859",96,"Bosnia and Herzegovina",1.84260369329603,1.96514386916071,"BIH"
"860",97,"Bosnia and Herzegovina",1.73182722269123,1.82040070743375,"BIH"
"861",98,"Bosnia and Herzegovina",1.62783068313825,1.68327792640795,"BIH"
"862",99,"Bosnia and Herzegovina",1.51633891865164,1.55265074435198,"BIH"
"863",100,"Bosnia and Herzegovina",1.40785964199834,1.44862595388847,"BIH"
"864",101,"Bosnia and Herzegovina",1.3224627227669,1.3495969983589,"BIH"
"865",102,"Bosnia and Herzegovina",1.24316370445947,1.25904633754888,"BIH"
"866",103,"Bosnia and Herzegovina",1.16799775353764,1.1752367336674,"BIH"
"867",104,"Bosnia and Herzegovina",1.09376087822259,1.09558106099747,"BIH"
"868",105,"Bosnia and Herzegovina",1.01466967798523,1.0156642875348,"BIH"
"869",106,"Bosnia and Herzegovina",0.941164364014257,0.936803093759009,"BIH"
"870",107,"Bosnia and Herzegovina",0.84913660757775,0.841563295557944,"BIH"
"871",108,"Bosnia and Herzegovina",0.712083452116142,0.704017684340201,"BIH"
"872",109,"Bosnia and Herzegovina",0.472168568,0.466905181,"BIH"
"873",1,"Belarus",67.860012136419,77.6213978704187,"BLR"
"874",2,"Belarus",66.9044216281638,76.6610049829601,"BLR"
"875",3,"Belarus",65.9305245327316,75.6823993723849,"BLR"
"876",4,"Belarus",64.9506394777723,74.698296014548,"BLR"
"877",5,"Belarus",63.9672061153317,73.7115199535798,"BLR"
"878",6,"Belarus",62.9838419142295,72.7256015434746,"BLR"
"879",7,"Belarus",61.9987726233412,71.7378214974862,"BLR"
"880",8,"Belarus",61.0126634599562,70.7482249901097,"BLR"
"881",9,"Belarus",60.0254177722706,69.7577065227838,"BLR"
"882",10,"Belarus",59.0371850605425,68.7662180013799,"BLR"
"883",11,"Belarus",58.0449199450553,67.7748836367182,"BLR"
"884",12,"Belarus",57.0526409463011,66.783424348186,"BLR"
"885",13,"Belarus",56.060971848191,65.7924413277653,"BLR"
"886",14,"Belarus",55.0705038338427,64.8021800504127,"BLR"
"887",15,"Belarus",54.0827322003912,63.8137817173402,"BLR"
"888",16,"Belarus",53.0989618889579,62.8300583822276,"BLR"
"889",17,"Belarus",52.119040886413,61.8473414011129,"BLR"
"890",18,"Belarus",51.1437570272439,60.8649729183947,"BLR"
"891",19,"Belarus",50.173898453433,59.8823243808432,"BLR"
"892",20,"Belarus",49.2102004283426,58.8987965498944,"BLR"
"893",21,"Belarus",48.2530012864606,57.9140552902146,"BLR"
"894",22,"Belarus",47.3012542394458,56.9286533108489,"BLR"
"895",23,"Belarus",46.353586819151,55.9433446937799,"BLR"
"896",24,"Belarus",45.4087186597963,54.9587893196322,"BLR"
"897",25,"Belarus",44.4654271870069,53.9757218419595,"BLR"
"898",26,"Belarus",43.5229236899538,52.9946199589451,"BLR"
"899",27,"Belarus",42.5819208412701,52.0157202155909,"BLR"
"900",28,"Belarus",41.6434437742631,51.0390337026897,"BLR"
"901",29,"Belarus",40.7084516096532,50.0646170758447,"BLR"
"902",30,"Belarus",39.7778386089404,49.0924684883242,"BLR"
"903",31,"Belarus",38.8523935501891,48.1227280888269,"BLR"
"904",32,"Belarus",37.9326804069262,47.155714753433,"BLR"
"905",33,"Belarus",37.0191760093446,46.1918637210434,"BLR"
"906",34,"Belarus",36.1123147816872,45.2314378318274,"BLR"
"907",35,"Belarus",35.212490553104,44.274811100862,"BLR"
"908",36,"Belarus",34.3199447742902,43.3221571815394,"BLR"
"909",37,"Belarus",33.4344438108735,42.3731397482983,"BLR"
"910",38,"Belarus",32.555642563803,41.4273251702296,"BLR"
"911",39,"Belarus",31.6831991745221,40.4842960518091,"BLR"
"912",40,"Belarus",30.8167743291508,39.5436508213894,"BLR"
"913",41,"Belarus",29.9562936947509,38.605160249197,"BLR"
"914",42,"Belarus",29.1026976530406,37.6692144495101,"BLR"
"915",43,"Belarus",28.2571027147883,36.7363193991084,"BLR"
"916",44,"Belarus",27.4205401180136,35.8069375944535,"BLR"
"917",45,"Belarus",26.5939623768199,34.8814888868471,"BLR"
"918",46,"Belarus",25.778151419407,33.9602430222176,"BLR"
"919",47,"Belarus",24.9734429840188,33.0430132983425,"BLR"
"920",48,"Belarus",24.1800477180097,32.1295054589999,"BLR"
"921",49,"Belarus",23.3981553941279,31.2194276261446,"BLR"
"922",50,"Belarus",22.6279390864909,30.3124897861636,"BLR"
"923",51,"Belarus",21.869380120085,29.4087038678713,"BLR"
"924",52,"Belarus",21.121757518035,28.5092318170424,"BLR"
"925",53,"Belarus",20.3842083881509,27.6154137164109,"BLR"
"926",54,"Belarus",19.6559016803793,26.728465387184,"BLR"
"927",55,"Belarus",18.9360325830517,25.8494837700364,"BLR"
"928",56,"Belarus",18.2244415188299,24.9790923968615,"BLR"
"929",57,"Belarus",17.5234110401245,24.1164324906718,"BLR"
"930",58,"Belarus",16.8357531935481,23.2603311895025,"BLR"
"931",59,"Belarus",16.1642339262832,22.4096635636544,"BLR"
"932",60,"Belarus",15.5116325830379,21.5633478508164,"BLR"
"933",61,"Belarus",14.880045786432,20.7208597934121,"BLR"
"934",62,"Belarus",14.2686980983424,19.8836796524264,"BLR"
"935",63,"Belarus",13.6762676945273,19.0536075052717,"BLR"
"936",64,"Belarus",13.1016244842387,18.232245098398,"BLR"
"937",65,"Belarus",12.5438198690279,17.4210080228645,"BLR"
"938",66,"Belarus",12.0019750267383,16.6212651193902,"BLR"
"939",67,"Belarus",11.4749547526133,15.8347046631895,"BLR"
"940",68,"Belarus",10.9616539869524,15.0629546059461,"BLR"
"941",69,"Belarus",10.4610840538392,14.3074895316279,"BLR"
"942",70,"Belarus",9.97236117032303,13.5696693325794,"BLR"
"943",71,"Belarus",9.49498818879642,12.8505022548028,"BLR"
"944",72,"Belarus",9.02977186338781,12.1498953372715,"BLR"
"945",73,"Belarus",8.57814169076813,11.4675714900135,"BLR"
"946",74,"Belarus",8.14201219947393,10.8033605250325,"BLR"
"947",75,"Belarus",7.72396146181112,10.157221039641,"BLR"
"948",76,"Belarus",7.3262577254344,9.52939356365868,"BLR"
"949",77,"Belarus",6.94700243244283,8.92078880122677,"BLR"
"950",78,"Belarus",6.5827878791998,8.33273472261303,"BLR"
"951",79,"Belarus",6.22933745747924,7.76700743654335,"BLR"
"952",80,"Belarus",5.88093332916329,7.22604701903503,"BLR"
"953",81,"Belarus",5.53168365926771,6.71217907531168,"BLR"
"954",82,"Belarus",5.1819094438478,6.22457285248435,"BLR"
"955",83,"Belarus",4.83439668217372,5.76229874410046,"BLR"
"956",84,"Belarus",4.49326782791076,5.32545804370447,"BLR"
"957",85,"Belarus",4.16477632397484,4.91547261185134,"BLR"
"958",86,"Belarus",3.85661364787214,4.53445866713007,"BLR"
"959",87,"Belarus",3.5717512118555,4.18180768195664,"BLR"
"960",88,"Belarus",3.31160995973765,3.85626285794539,"BLR"
"961",89,"Belarus",3.07637346539824,3.55607430908778,"BLR"
"962",90,"Belarus",2.8618942727907,3.27740806921124,"BLR"
"963",91,"Belarus",2.6581902922749,3.01441037393016,"BLR"
"964",92,"Belarus",2.46410782870443,2.76835911474963,"BLR"
"965",93,"Belarus",2.28206397283567,2.54317518686427,"BLR"
"966",94,"Belarus",2.11477385805487,2.34229942753663,"BLR"
"967",95,"Belarus",1.9645463088764,2.1647985960238,"BLR"
"968",96,"Belarus",1.83186406207681,2.00093769802104,"BLR"
"969",97,"Belarus",1.71490907193631,1.84759953898225,"BLR"
"970",98,"Belarus",1.60670522622786,1.70457301322922,"BLR"
"971",99,"Belarus",1.49685514328538,1.57499062624103,"BLR"
"972",100,"Belarus",1.40033035604293,1.48271562305997,"BLR"
"973",101,"Belarus",1.31566073424478,1.38097358803562,"BLR"
"974",102,"Belarus",1.23731588877422,1.28738549809648,"BLR"
"975",103,"Belarus",1.16355387278273,1.19977185388039,"BLR"
"976",104,"Belarus",1.09159965642536,1.11472021721275,"BLR"
"977",105,"Belarus",1.01651445766296,1.0262256999679,"BLR"
"978",106,"Belarus",0.942798877587291,0.94610849267191,"BLR"
"979",107,"Belarus",0.850497757967166,0.849284495796228,"BLR"
"980",108,"Belarus",0.713073799720329,0.709629201784572,"BLR"
"981",109,"Belarus",0.472673691,0.469772348,"BLR"
"982",1,"Switzerland",80.903843275602,84.4254956012405,"CHE"
"983",2,"Switzerland",79.9212413424906,83.4425529969459,"CHE"
"984",3,"Switzerland",78.9323519394102,82.4521499941952,"CHE"
"985",4,"Switzerland",77.9413512534531,81.4595796023174,"CHE"
"986",5,"Switzerland",76.9490292328325,80.465925797937,"CHE"
"987",6,"Switzerland",75.9546238339853,79.4706816152205,"CHE"
"988",7,"Switzerland",74.9597511171857,78.474933524164,"CHE"
"989",8,"Switzerland",73.9647062842711,77.4785278407391,"CHE"
"990",9,"Switzerland",72.9694033413832,76.4818750577416,"CHE"
"991",10,"Switzerland",71.9738547465228,75.4849115087285,"CHE"
"992",11,"Switzerland",70.9780438686759,74.490180723343,"CHE"
"993",12,"Switzerland",69.9823453988071,73.4953581507345,"CHE"
"994",13,"Switzerland",68.9872025106613,72.5008780666773,"CHE"
"995",14,"Switzerland",67.9929772228549,71.5069396468318,"CHE"
"996",15,"Switzerland",67.0007973145461,70.5143771420545,"CHE"
"997",16,"Switzerland",66.014200154577,69.5234041377842,"CHE"
"998",17,"Switzerland",65.0298492288442,68.5329301492146,"CHE"
"999",18,"Switzerland",64.0476072256168,67.5427317598563,"CHE"
"1000",19,"Switzerland",63.0673399663264,66.5525268762533,"CHE"
"1001",20,"Switzerland",62.0889163757269,65.5620452487239,"CHE"
"1002",21,"Switzerland",61.11214631845,64.5711596399138,"CHE"
"1003",22,"Switzerland",60.1366009588336,63.580071689807,"CHE"
"1004",23,"Switzerland",59.1617485697357,62.5889741461875,"CHE"
"1005",24,"Switzerland",58.1871398527325,61.598176078071,"CHE"
"1006",25,"Switzerland",57.212229323571,60.6079101278712,"CHE"
"1007",26,"Switzerland",56.236726642574,59.618336481746,"CHE"
"1008",27,"Switzerland",55.2606936980894,58.6294275552713,"CHE"
"1009",28,"Switzerland",54.2841894786178,57.6411557864286,"CHE"
"1010",29,"Switzerland",53.3073787293352,56.6534359682899,"CHE"
"1011",30,"Switzerland",52.3303641162694,55.6661858601084,"CHE"
"1012",31,"Switzerland",51.3532424832345,54.6794375662491,"CHE"
"1013",32,"Switzerland",50.3761562489215,53.6933296719858,"CHE"
"1014",33,"Switzerland",49.3991886781475,52.7079919537892,"CHE"
"1015",34,"Switzerland",48.4225161057494,51.7235981388383,"CHE"
"1016",35,"Switzerland",47.4462063006304,50.740310259052,"CHE"
"1017",36,"Switzerland",46.470463707585,49.7581771374044,"CHE"
"1018",37,"Switzerland",45.4956178368347,48.7770426365636,"CHE"
"1019",38,"Switzerland",44.5221117058475,47.7966588934388,"CHE"
"1020",39,"Switzerland",43.5502674748916,46.8168854359782,"CHE"
"1021",40,"Switzerland",42.5804687397283,45.8374939333088,"CHE"
"1022",41,"Switzerland",41.612982445334,44.8584971249921,"CHE"
"1023",42,"Switzerland",40.6478833715994,43.8805334669243,"CHE"
"1024",43,"Switzerland",39.6852731376129,42.9043735417575,"CHE"
"1025",44,"Switzerland",38.7251341714684,41.9307330118268,"CHE"
"1026",45,"Switzerland",37.767505659524,40.9602310542579,"CHE"
"1027",46,"Switzerland",36.8124885302543,39.9933536840346,"CHE"
"1028",47,"Switzerland",35.8605167145784,39.0299410501545,"CHE"
"1029",48,"Switzerland",34.9120676976929,38.0696009928183,"CHE"
"1030",49,"Switzerland",33.9675717943372,37.1120266148294,"CHE"
"1031",50,"Switzerland",33.0274130494468,36.1569024922454,"CHE"
"1032",51,"Switzerland",32.0919694922798,35.2041038823148,"CHE"
"1033",52,"Switzerland",31.1617247676729,34.2542056081401,"CHE"
"1034",53,"Switzerland",30.2371424749788,33.3078995637392,"CHE"
"1035",54,"Switzerland",29.3186278500218,32.3658120364721,"CHE"
"1036",55,"Switzerland",28.406529613089,31.4285051250036,"CHE"
"1037",56,"Switzerland",27.5012060022331,30.4963762567464,"CHE"
"1038",57,"Switzerland",26.6032067519834,29.5693722187106,"CHE"
"1039",58,"Switzerland",25.7130673133121,28.6473224412393,"CHE"
"1040",59,"Switzerland",24.8312469990262,27.7300432458747,"CHE"
"1041",60,"Switzerland",23.9581325977489,26.8173376956348,"CHE"
"1042",61,"Switzerland",23.0940578275276,25.9091695961672,"CHE"
"1043",62,"Switzerland",22.2393511572977,25.0061511890523,"CHE"
"1044",63,"Switzerland",21.3942882125421,24.1089733640099,"CHE"
"1045",64,"Switzerland",20.5590793256243,23.218230058219,"CHE"
"1046",65,"Switzerland",19.7338731957215,22.3344212889096,"CHE"
"1047",66,"Switzerland",18.9186805262439,21.4579482689136,"CHE"
"1048",67,"Switzerland",18.1131534605638,20.5890939837217,"CHE"
"1049",68,"Switzerland",17.3168428155477,19.728052234165,"CHE"
"1050",69,"Switzerland",16.5292760451468,18.8749379631819,"CHE"
"1051",70,"Switzerland",15.7499538904106,18.0297888930734,"CHE"
"1052",71,"Switzerland",14.9787083386432,17.1926102258217,"CHE"
"1053",72,"Switzerland",14.2167125284494,16.3634959886614,"CHE"
"1054",73,"Switzerland",13.4653230892437,15.5424854998019,"CHE"
"1055",74,"Switzerland",12.7257344488166,14.7295191084673,"CHE"
"1056",75,"Switzerland",11.9990006360966,13.9244371831434,"CHE"
"1057",76,"Switzerland",11.2862584324726,13.1277183942568,"CHE"
"1058",77,"Switzerland",10.5893165809507,12.3425112098675,"CHE"
"1059",78,"Switzerland",9.91008944484214,11.5722241892581,"CHE"
"1060",79,"Switzerland",9.25048704459167,10.8198456411976,"CHE"
"1061",80,"Switzerland",8.6125293212993,10.0880363449594,"CHE"
"1062",81,"Switzerland",7.99803348248046,9.37902854974079,"CHE"
"1063",82,"Switzerland",7.40744094900204,8.69415839869734,"CHE"
"1064",83,"Switzerland",6.84135712450719,8.03469400377539,"CHE"
"1065",84,"Switzerland",6.30120402416405,7.40221459164934,"CHE"
"1066",85,"Switzerland",5.7895711630353,6.79884743883176,"CHE"
"1067",86,"Switzerland",5.30922957631487,6.22664096744162,"CHE"
"1068",87,"Switzerland",4.85882882570945,5.68508547814427,"CHE"
"1069",88,"Switzerland",4.4369363362282,5.17418377531533,"CHE"
"1070",89,"Switzerland",4.04353631904456,4.69580216502666,"CHE"
"1071",90,"Switzerland",3.68042486588575,4.25458214393981,"CHE"
"1072",91,"Switzerland",3.35104999060418,3.85660711311554,"CHE"
"1073",92,"Switzerland",3.05790357053481,3.50083787263521,"CHE"
"1074",93,"Switzerland",2.80367633494303,3.18499653638764,"CHE"
"1075",94,"Switzerland",2.58974097853812,2.90611416693218,"CHE"
"1076",95,"Switzerland",2.40871814438554,2.65597384501331,"CHE"
"1077",96,"Switzerland",2.23685906950583,2.41897435453356,"CHE"
"1078",97,"Switzerland",2.06339362097368,2.19418904556235,"CHE"
"1079",98,"Switzerland",1.88162494343279,1.98750739614963,"CHE"
"1080",99,"Switzerland",1.68481265396041,1.80788668216467,"CHE"
"1081",100,"Switzerland",1.47565966604617,1.66797001948861,"CHE"
"1082",101,"Switzerland",1.38359040994128,1.55127040106949,"CHE"
"1083",102,"Switzerland",1.29551717750145,1.44047703054955,"CHE"
"1084",103,"Switzerland",1.20754551699381,1.33110580371575,"CHE"
"1085",104,"Switzerland",1.11285118001887,1.21568554529232,"CHE"
"1086",105,"Switzerland",0.9987181492767,1.08091283957132,"CHE"
"1087",106,"Switzerland",0.927021960320399,0.99418982302933,"CHE"
"1088",107,"Switzerland",0.837347000377318,0.889036253352501,"CHE"
"1089",108,"Switzerland",0.703492114131345,0.73836341540291,"CHE"
"1090",109,"Switzerland",0.467777215,0.484344806,"CHE"
"1091",1,"Cyprus",77.1742346157812,83.9007058795619,"CYP"
"1092",2,"Cyprus",76.1849633256835,82.917069708155,"CYP"
"1093",3,"Cyprus",75.1920339464337,81.9263574601905,"CYP"
"1094",4,"Cyprus",74.1978843418355,80.9335102556358,"CYP"
"1095",5,"Cyprus",73.2029301410851,79.9396211970362,"CYP"
"1096",6,"Cyprus",72.2101266965394,78.9456570941468,"CYP"
"1097",7,"Cyprus",71.216683971444,77.9510178682601,"CYP"
"1098",8,"Cyprus",70.2229658370308,76.9555626775642,"CYP"
"1099",9,"Cyprus",69.228865061696,75.9597723771132,"CYP"
"1100",10,"Cyprus",68.2344176619925,74.9635781523786,"CYP"
"1101",11,"Cyprus",67.2398222559152,73.9671915710123,"CYP"
"1102",12,"Cyprus",66.2453094731682,72.9707421666363,"CYP"
"1103",13,"Cyprus",65.2514046023916,71.9745441403861,"CYP"
"1104",14,"Cyprus",64.2585830465267,70.9787620958449,"CYP"
"1105",15,"Cyprus",63.2680947245459,69.984043308667,"CYP"
"1106",16,"Cyprus",62.2894232601846,68.9923724009828,"CYP"
"1107",17,"Cyprus",61.3150970801817,68.0018661607422,"CYP"
"1108",18,"Cyprus",60.3449720815854,67.0124080839952,"CYP"
"1109",19,"Cyprus",59.3789050262101,66.0238691656226,"CYP"
"1110",20,"Cyprus",58.4168129528741,65.0361518898741,"CYP"
"1111",21,"Cyprus",57.4583183589089,64.0491617222185,"CYP"
"1112",22,"Cyprus",56.502134985768,63.0628711766503,"CYP"
"1113",23,"Cyprus",55.5466937804671,62.0771266072636,"CYP"
"1114",24,"Cyprus",54.5906103626535,61.0918423739062,"CYP"
"1115",25,"Cyprus",53.6324588261144,60.1069969091397,"CYP"
"1116",26,"Cyprus",52.6712631493713,59.1224483783729,"CYP"
"1117",27,"Cyprus",51.7076314150477,58.1380608264311,"CYP"
"1118",28,"Cyprus",50.742454086648,57.1537041728536,"CYP"
"1119",29,"Cyprus",49.7766267564551,56.1691970252474,"CYP"
"1120",30,"Cyprus",48.8109464985927,55.1843668042846,"CYP"
"1121",31,"Cyprus",47.8460179394732,54.1992706073486,"CYP"
"1122",32,"Cyprus",46.8817377158092,53.2142337358597,"CYP"
"1123",33,"Cyprus",45.9177705636021,52.2297768306942,"CYP"
"1124",34,"Cyprus",44.9537983415018,51.2463389201319,"CYP"
"1125",35,"Cyprus",43.9896100711184,50.2643327009099,"CYP"
"1126",36,"Cyprus",43.0250502365588,49.2840943499895,"CYP"
"1127",37,"Cyprus",42.0606183072806,48.3054436070713,"CYP"
"1128",38,"Cyprus",41.0969058401148,47.3282061921878,"CYP"
"1129",39,"Cyprus",40.1344616035589,46.3521663883804,"CYP"
"1130",40,"Cyprus",39.1737917456779,45.3771172774756,"CYP"
"1131",41,"Cyprus",38.2153643455743,44.4029969857575,"CYP"
"1132",42,"Cyprus",37.2595525601396,43.4303660912697,"CYP"
"1133",43,"Cyprus",36.3066870596915,42.459831857269,"CYP"
"1134",44,"Cyprus",35.3570644261582,41.4920408242137,"CYP"
"1135",45,"Cyprus",34.4109477426674,40.5275468767934,"CYP"
"1136",46,"Cyprus",33.4685830395222,39.5666937362489,"CYP"
"1137",47,"Cyprus",32.530244891636,38.6091633545534,"CYP"
"1138",48,"Cyprus",31.5961854101037,37.6544987809401,"CYP"
"1139",49,"Cyprus",30.6666186833787,36.7022592489115,"CYP"
"1140",50,"Cyprus",29.7417216007593,35.7520229212758,"CYP"
"1141",51,"Cyprus",28.8219014808062,34.8036305249398,"CYP"
"1142",52,"Cyprus",27.908547509194,33.8578750254552,"CYP"
"1143",53,"Cyprus",27.0031652199086,32.9157122356764,"CYP"
"1144",54,"Cyprus",26.1071110696581,31.9780131769178,"CYP"
"1145",55,"Cyprus",25.221601688685,31.0455660312508,"CYP"
"1146",56,"Cyprus",24.3474967993204,30.1188766276633,"CYP"
"1147",57,"Cyprus",23.4846713133902,29.1976020177042,"CYP"
"1148",58,"Cyprus",22.6327581462379,28.2812080948345,"CYP"
"1149",59,"Cyprus",21.7913794465201,27.3691748919092,"CYP"
"1150",60,"Cyprus",20.9601457579673,26.4609952881805,"CYP"
"1151",61,"Cyprus",20.1388114361406,25.5564444342094,"CYP"
"1152",62,"Cyprus",19.3277138726576,24.6563354005537,"CYP"
"1153",63,"Cyprus",18.5272708250728,23.761634598346,"CYP"
"1154",64,"Cyprus",17.7378279855244,22.8731882536168,"CYP"
"1155",65,"Cyprus",16.9596653953346,21.9917263522954,"CYP"
"1156",66,"Cyprus",16.1931629910094,21.1180240963035,"CYP"
"1157",67,"Cyprus",15.4392564740041,20.2533435609156,"CYP"
"1158",68,"Cyprus",14.6989440101151,19.3989254698691,"CYP"
"1159",69,"Cyprus",13.9731485827754,18.5558407341303,"CYP"
"1160",70,"Cyprus",13.2627435641365,17.7250038608344,"CYP"
"1161",71,"Cyprus",12.5685894898772,16.9070788663985,"CYP"
"1162",72,"Cyprus",11.8915894098936,16.102192340312,"CYP"
"1163",73,"Cyprus",11.2327104933591,15.3102958453812,"CYP"
"1164",74,"Cyprus",10.5930330552488,14.5312807791308,"CYP"
"1165",75,"Cyprus",9.97382392231641,13.7649822469845,"CYP"
"1166",76,"Cyprus",9.37621878138182,13.0116203082283,"CYP"
"1167",77,"Cyprus",8.80010859176473,12.2730295999486,"CYP"
"1168",78,"Cyprus",8.24542350303995,11.5512879511966,"CYP"
"1169",79,"Cyprus",7.71261424917271,10.8483425214335,"CYP"
"1170",80,"Cyprus",7.20279427860454,10.1660918547233,"CYP"
"1171",81,"Cyprus",6.71716397007835,9.50619046744842,"CYP"
"1172",82,"Cyprus",6.25475299203557,8.86931531438349,"CYP"
"1173",83,"Cyprus",5.81452297284015,8.25619199293331,"CYP"
"1174",84,"Cyprus",5.39613069034342,7.66801904315017,"CYP"
"1175",85,"Cyprus",5.00006398024099,7.10667085731966,"CYP"
"1176",86,"Cyprus",4.62732819099844,6.57388660827964,"CYP"
"1177",87,"Cyprus",4.27775870997271,6.06819931813434,"CYP"
"1178",88,"Cyprus",3.95100752068485,5.58805772206463,"CYP"
"1179",89,"Cyprus",3.64659211448811,5.13293212130487,"CYP"
"1180",90,"Cyprus",3.36302993235616,4.7035546811856,"CYP"
"1181",91,"Cyprus",3.0980205179227,4.30130203827718,"CYP"
"1182",92,"Cyprus",2.85405414865269,3.92500723476634,"CYP"
"1183",93,"Cyprus",2.63542429815643,3.57300425641325,"CYP"
"1184",94,"Cyprus",2.44545774729738,3.24340806749469,"CYP"
"1185",95,"Cyprus",2.28122697883294,2.93291209245691,"CYP"
"1186",96,"Cyprus",2.12730785322029,2.63690676807654,"CYP"
"1187",97,"Cyprus",1.97415763401488,2.35669695868371,"CYP"
"1188",98,"Cyprus",1.81238495324335,2.09601220985096,"CYP"
"1189",99,"Cyprus",1.63160902788109,1.85850283746275,"CYP"
"1190",100,"Cyprus",1.43517357894074,1.64328844404365,"CYP"
"1191",101,"Cyprus",1.34711544315152,1.52860637298417,"CYP"
"1192",102,"Cyprus",1.26432087475641,1.42017425188959,"CYP"
"1193",103,"Cyprus",1.1840308926223,1.31380316612214,"CYP"
"1194",104,"Cyprus",1.10153129215736,1.20252016135482,"CYP"
"1195",105,"Cyprus",1.0081036487287,1.0738710187312,"CYP"
"1196",106,"Cyprus",0.935344984272814,0.988008143672783,"CYP"
"1197",107,"Cyprus",0.844288084601964,0.883938854936001,"CYP"
"1198",108,"Cyprus",0.708553157041235,0.734693215996849,"CYP"
"1199",109,"Cyprus",0.470366146,0.482493492,"CYP"
"1200",1,"Czech Republic",75.0200478962025,80.6186434832058,"CZE"
"1201",2,"Czech Republic",74.0363307799818,79.6365447961505,"CZE"
"1202",3,"Czech Republic",73.0466973176062,78.6465802652639,"CZE"
"1203",4,"Czech Republic",72.0550986539514,77.654311984132,"CZE"
"1204",5,"Czech Republic",71.0622616427587,76.6608898615033,"CZE"
"1205",6,"Czech Republic",70.0679257564415,75.6664021758197,"CZE"
"1206",7,"Czech Republic",69.0731041588389,74.6713056764275,"CZE"
"1207",8,"Czech Republic",68.0780915970522,73.6754576318719,"CZE"
"1208",9,"Czech Republic",67.0827961182639,72.6793036915246,"CZE"
"1209",10,"Czech Republic",66.0872440025413,71.6827779283095,"CZE"
"1210",11,"Czech Republic",65.092134820518,70.6885130093503,"CZE"
"1211",12,"Czech Republic",64.0971147497964,69.6941473328927,"CZE"
"1212",13,"Czech Republic",63.1026596298544,68.7001345744527,"CZE"
